Freq.	V(n001)-V(n002)	I(D1)
8.64967918775650e+01	(-5.92726430857354e+01dB,-5.85977631017586e-04°)	(-8.00949629205430e+01dB,6.44164859380665e-06°)
8.66961875758173e+01	(-5.92726430857377e+01dB,-5.87328448965292e-04°)	(-8.00949629205430e+01dB,6.45649812742860e-06°)
8.68960429286258e+01	(-5.92726430857399e+01dB,-5.88682380869963e-04°)	(-8.00949629205430e+01dB,6.47138189276788e-06°)
8.70963589956037e+01	(-5.92726430857424e+01dB,-5.90039433910019e-04°)	(-8.00949629205430e+01dB,6.48629996871804e-06°)
8.72971368388068e+01	(-5.92726430857447e+01dB,-5.91399615280416e-04°)	(-8.00949629205430e+01dB,6.50125243439315e-06°)
8.74983775227392e+01	(-5.92726430857472e+01dB,-5.92762932192706e-04°)	(-8.00949629205430e+01dB,6.51623936905431e-06°)
8.77000821143591e+01	(-5.92726430857495e+01dB,-5.94129391875045e-04°)	(-8.00949629205430e+01dB,6.53126085217092e-06°)
8.79022516830840e+01	(-5.92726430857518e+01dB,-5.95499001572279e-04°)	(-8.00949629205430e+01dB,6.54631696337164e-06°)
8.81048873007970e+01	(-5.92726430857545e+01dB,-5.96871768545954e-04°)	(-8.00949629205430e+01dB,6.56140778249346e-06°)
8.83079900418518e+01	(-5.92726430857566e+01dB,-5.98247700074306e-04°)	(-8.00949629205430e+01dB,6.57653338955712e-06°)
8.85115609830791e+01	(-5.92726430857592e+01dB,-5.99626803452420e-04°)	(-8.00949629205430e+01dB,6.59169386474266e-06°)
8.87156012037916e+01	(-5.92726430857617e+01dB,-6.01009085992142e-04°)	(-8.00949629205430e+01dB,6.60688928842616e-06°)
8.89201117857903e+01	(-5.92726430857641e+01dB,-6.02394555022224e-04°)	(-8.00949629205430e+01dB,6.62211974119198e-06°)
8.91250938133700e+01	(-5.92726430857664e+01dB,-6.03783217888259e-04°)	(-8.00949629205430e+01dB,6.63738530377152e-06°)
8.93305483733250e+01	(-5.92726430857690e+01dB,-6.05175081952810e-04°)	(-8.00949629205430e+01dB,6.65268605710448e-06°)
8.95364765549548e+01	(-5.92726430857714e+01dB,-6.06570154595395e-04°)	(-8.00949629205430e+01dB,6.66802208232657e-06°)
8.97428794500703e+01	(-5.92726430857740e+01dB,-6.07968443212570e-04°)	(-8.00949629205430e+01dB,6.68339346072055e-06°)
8.99497581529990e+01	(-5.92726430857765e+01dB,-6.09369955217905e-04°)	(-8.00949629205430e+01dB,6.69880027381424e-06°)
9.01571137605911e+01	(-5.92726430857789e+01dB,-6.10774698042063e-04°)	(-8.00949629205430e+01dB,6.71424260329471e-06°)
9.03649473722255e+01	(-5.92726430857815e+01dB,-6.12182679132886e-04°)	(-8.00949629205430e+01dB,6.72972053100834e-06°)
9.05732600898154e+01	(-5.92726430857841e+01dB,-6.13593905955332e-04°)	(-8.00949629205430e+01dB,6.74523413900979e-06°)
9.07820530178139e+01	(-5.92726430857867e+01dB,-6.15008385991581e-04°)	(-8.00949629205430e+01dB,6.76078350958652e-06°)
9.09913272632205e+01	(-5.92726430857893e+01dB,-6.16426126741080e-04°)	(-8.00949629205430e+01dB,6.77636872516077e-06°)
9.12010839355863e+01	(-5.92726430857917e+01dB,-6.17847135720507e-04°)	(-8.00949629205430e+01dB,6.79198986837530e-06°)
9.14113241470203e+01	(-5.92726430857945e+01dB,-6.19271420463973e-04°)	(-8.00949629205430e+01dB,6.80764702204444e-06°)
9.16220490121953e+01	(-5.92726430857967e+01dB,-6.20698988522823e-04°)	(-8.00949629205387e+01dB,6.82334026918742e-06°)
9.18332596483534e+01	(-5.92726430857993e+01dB,-6.22129847465946e-04°)	(-8.00949629205387e+01dB,6.83906969298061e-06°)
9.20449571753124e+01	(-5.92726430858021e+01dB,-6.23564004879608e-04°)	(-8.00949629205387e+01dB,6.85483537683533e-06°)
9.22571427154716e+01	(-5.92726430858046e+01dB,-6.25001468367508e-04°)	(-8.00949629205387e+01dB,6.87063740438680e-06°)
9.24698173938175e+01	(-5.92726430858072e+01dB,-6.26442245550997e-04°)	(-8.00949629205387e+01dB,6.88647585933153e-06°)
9.26829823379302e+01	(-5.92726430858100e+01dB,-6.27886344068919e-04°)	(-8.00949629205387e+01dB,6.90235082570905e-06°)
9.28966386779888e+01	(-5.92726430858127e+01dB,-6.29333771577734e-04°)	(-8.00949629205387e+01dB,6.91826238763246e-06°)
9.31107875467782e+01	(-5.92726430858152e+01dB,-6.30784535751522e-04°)	(-8.00949629205387e+01dB,6.93421062954563e-06°)
9.33254300796943e+01	(-5.92726430858180e+01dB,-6.32238644282158e-04°)	(-8.00949629205387e+01dB,6.95019563591697e-06°)
9.35405674147503e+01	(-5.92726430858207e+01dB,-6.33696104879134e-04°)	(-8.00949629205387e+01dB,6.96621749154567e-06°)
9.37562006925832e+01	(-5.92726430858234e+01dB,-6.35156925269783e-04°)	(-8.00949629205387e+01dB,6.98227628135349e-06°)
9.39723310564589e+01	(-5.92726430858262e+01dB,-6.36621113199227e-04°)	(-8.00949629205387e+01dB,6.99837209049494e-06°)
9.41889596522792e+01	(-5.92726430858290e+01dB,-6.38088676430431e-04°)	(-8.00949629205387e+01dB,7.01450500430835e-06°)
9.44060876285874e+01	(-5.92726430858316e+01dB,-6.39559622744254e-04°)	(-8.00949629205387e+01dB,7.03067510835258e-06°)
9.46237161365744e+01	(-5.92726430858346e+01dB,-6.41033959939568e-04°)	(-8.00949629205387e+01dB,7.04688248829677e-06°)
9.48418463300848e+01	(-5.92726430858373e+01dB,-6.42511695833086e-04°)	(-8.00949629205387e+01dB,7.06312723015311e-06°)
9.50604793656232e+01	(-5.92726430858401e+01dB,-6.43992838259676e-04°)	(-8.00949629205387e+01dB,7.07940941998282e-06°)
9.52796164023602e+01	(-5.92726430858427e+01dB,-6.45477395072162e-04°)	(-8.00949629205387e+01dB,7.09572914416568e-06°)
9.54992586021386e+01	(-5.92726430858456e+01dB,-6.46965374141570e-04°)	(-8.00949629205387e+01dB,7.11208648916723e-06°)
9.57194071294794e+01	(-5.92726430858484e+01dB,-6.48456783356979e-04°)	(-8.00949629205387e+01dB,7.12848154174707e-06°)
9.59400631515883e+01	(-5.92726430858515e+01dB,-6.49951630625711e-04°)	(-8.00949629205387e+01dB,7.14491438881184e-06°)
9.61612278383614e+01	(-5.92726430858542e+01dB,-6.51449923873254e-04°)	(-8.00949629205387e+01dB,7.16138511752546e-06°)
9.63829023623920e+01	(-5.92726430858572e+01dB,-6.52951671043471e-04°)	(-8.00949629205387e+01dB,7.17789381517441e-06°)
9.66050878989763e+01	(-5.92726430858600e+01dB,-6.54456880098433e-04°)	(-8.00949629205387e+01dB,7.19444056931468e-06°)
9.68277856261198e+01	(-5.92726430858629e+01dB,-6.55965559018614e-04°)	(-8.00949629205387e+01dB,7.21102546767382e-06°)
9.70509967245439e+01	(-5.92726430858659e+01dB,-6.57477715802901e-04°)	(-8.00949629205387e+01dB,7.22764859816317e-06°)
9.72747223776914e+01	(-5.92726430858688e+01dB,-6.58993358468588e-04°)	(-8.00949629205387e+01dB,7.24431004891461e-06°)
9.74989637717336e+01	(-5.92726430858716e+01dB,-6.60512495051438e-04°)	(-8.00949629205387e+01dB,7.26100990829280e-06°)
9.77237220955759e+01	(-5.92726430858747e+01dB,-6.62035133605819e-04°)	(-8.00949629205387e+01dB,7.27774826479720e-06°)
9.79489985408647e+01	(-5.92726430858776e+01dB,-6.63561282204544e-04°)	(-8.00949629205387e+01dB,7.29452520723357e-06°)
9.81747943019932e+01	(-5.92726430858805e+01dB,-6.65090948939128e-04°)	(-8.00949629205387e+01dB,7.31134082449345e-06°)
9.84011105761082e+01	(-5.92726430858836e+01dB,-6.66624141919753e-04°)	(-8.00949629205387e+01dB,7.32819520573790e-06°)
9.86279485631158e+01	(-5.92726430858866e+01dB,-6.68160869275165e-04°)	(-8.00949629205387e+01dB,7.34508844038532e-06°)
9.88553094656886e+01	(-5.92726430858896e+01dB,-6.69701139153029e-04°)	(-8.00949629205387e+01dB,7.36202061792760e-06°)
9.90831944892715e+01	(-5.92726430858926e+01dB,-6.71244959719636e-04°)	(-8.00949629205387e+01dB,7.37899182819972e-06°)
9.93116048420881e+01	(-5.92726430858960e+01dB,-6.72792339160241e-04°)	(-8.00949629205387e+01dB,7.39600216111016e-06°)
9.95405417351474e+01	(-5.92726430858990e+01dB,-6.74343285678811e-04°)	(-8.00949629205387e+01dB,7.41305170692271e-06°)
9.97700063822500e+01	(-5.92726430859020e+01dB,-6.75897807498371e-04°)	(-8.00949629205387e+01dB,7.43014055596244e-06°)
9.99999999999947e+01	(-5.92726430859051e+01dB,-6.77455912860825e-04°)	(-8.00949629205387e+01dB,7.44726879889750e-06°)
1.00230523807785e+02	(-5.92726430859082e+01dB,-6.79017610027076e-04°)	(-8.00949629205387e+01dB,7.46443652649403e-06°)
1.00461579027834e+02	(-5.92726430859114e+01dB,-6.80582907277105e-04°)	(-8.00949629205387e+01dB,7.48164382979999e-06°)
1.00693166885175e+02	(-5.92726430859144e+01dB,-6.82151812909938e-04°)	(-8.00949629205387e+01dB,7.49889080005938e-06°)
1.00925288607663e+02	(-5.92726430859177e+01dB,-6.83724335243803e-04°)	(-8.00949629205387e+01dB,7.51617752865098e-06°)
1.01157945425984e+02	(-5.92726430859207e+01dB,-6.85300482616012e-04°)	(-8.00949629205387e+01dB,7.53350410729664e-06°)
1.01391138573662e+02	(-5.92726430859239e+01dB,-6.86880263383160e-04°)	(-8.00949629205387e+01dB,7.55087062781622e-06°)
1.01624869287064e+02	(-5.92726430859272e+01dB,-6.88463685921098e-04°)	(-8.00949629205387e+01dB,7.56827718229913e-06°)
1.01859138805406e+02	(-5.92726430859304e+01dB,-6.90050758624957e-04°)	(-8.00949629205387e+01dB,7.58572386304309e-06°)
1.02093948370762e+02	(-5.92726430859336e+01dB,-6.91641489909232e-04°)	(-8.00949629205387e+01dB,7.60321076254184e-06°)
1.02329299228070e+02	(-5.92726430859369e+01dB,-6.93235888207843e-04°)	(-8.00949629205387e+01dB,7.62073797349743e-06°)
1.02565192625135e+02	(-5.92726430859401e+01dB,-6.94833961974124e-04°)	(-8.00949629205387e+01dB,7.63830558885696e-06°)
1.02801629812642e+02	(-5.92726430859434e+01dB,-6.96435719680898e-04°)	(-8.00949629205387e+01dB,7.65591370173903e-06°)
1.03038612044156e+02	(-5.92726430859466e+01dB,-6.98041169820537e-04°)	(-8.00949629205387e+01dB,7.67356240551958e-06°)
1.03276140576134e+02	(-5.92726430859500e+01dB,-6.99650320904961e-04°)	(-8.00949629205387e+01dB,7.69125179375833e-06°)
1.03514216667929e+02	(-5.92726430859533e+01dB,-7.01263181465731e-04°)	(-8.00949629205387e+01dB,7.70898196026002e-06°)
1.03752841581796e+02	(-5.92726430859566e+01dB,-7.02879760054090e-04°)	(-8.00949629205387e+01dB,7.72675299900097e-06°)
1.03992016582900e+02	(-5.92726430859600e+01dB,-7.04500065240965e-04°)	(-8.00949629205387e+01dB,7.74456500422701e-06°)
1.04231742939325e+02	(-5.92726430859635e+01dB,-7.06124105617054e-04°)	(-8.00949629205387e+01dB,7.76241807035553e-06°)
1.04472021922074e+02	(-5.92726430859667e+01dB,-7.07751889792837e-04°)	(-8.00949629205387e+01dB,7.78031229208573e-06°)
1.04712854805084e+02	(-5.92726430859702e+01dB,-7.09383426398712e-04°)	(-8.00949629205387e+01dB,7.79824776421481e-06°)
1.04954242865227e+02	(-5.92726430859737e+01dB,-7.11018724084891e-04°)	(-8.00949629205387e+01dB,7.81622458188305e-06°)
1.05196187382317e+02	(-5.92726430859768e+01dB,-7.12657791521514e-04°)	(-8.00949629205365e+01dB,7.83424284043709e-06°)
1.05438689639120e+02	(-5.92726430859802e+01dB,-7.14300637398836e-04°)	(-8.00949629205365e+01dB,7.85230263533964e-06°)
1.05681750921360e+02	(-5.92726430859838e+01dB,-7.15947270427045e-04°)	(-8.00949629205365e+01dB,7.87040406235391e-06°)
1.05925372517723e+02	(-5.92726430859873e+01dB,-7.17597699336404e-04°)	(-8.00949629205365e+01dB,7.88854721749011e-06°)
1.06169555719867e+02	(-5.92726430859907e+01dB,-7.19251932877309e-04°)	(-8.00949629205365e+01dB,7.90673219690548e-06°)
1.06414301822426e+02	(-5.92726430859942e+01dB,-7.20909979820382e-04°)	(-8.00949629205365e+01dB,7.92495909703905e-06°)
1.06659612123020e+02	(-5.92726430859978e+01dB,-7.22571848956399e-04°)	(-8.00949629205365e+01dB,7.94322801450140e-06°)
1.06905487922260e+02	(-5.92726430860013e+01dB,-7.24237549096420e-04°)	(-8.00949629205365e+01dB,7.96153904618490e-06°)
1.07151930523755e+02	(-5.92726430860049e+01dB,-7.25907089071837e-04°)	(-8.00949629205365e+01dB,7.97989228914121e-06°)
1.07398941234119e+02	(-5.92726430860086e+01dB,-7.27580477734377e-04°)	(-8.00949629205365e+01dB,7.99828784069156e-06°)
1.07646521362978e+02	(-5.92726430860121e+01dB,-7.29257723956170e-04°)	(-8.00949629205365e+01dB,8.01672579836544e-06°)
1.07894672222977e+02	(-5.92726430860158e+01dB,-7.30938836629836e-04°)	(-8.00949629205365e+01dB,8.03520625992516e-06°)
1.08143395129788e+02	(-5.92726430860193e+01dB,-7.32623824668423e-04°)	(-8.00949629205365e+01dB,8.05372932336582e-06°)
1.08392691402114e+02	(-5.92726430860230e+01dB,-7.34312697005614e-04°)	(-8.00949629205365e+01dB,8.07229508685405e-06°)
1.08642562361701e+02	(-5.92726430860266e+01dB,-7.36005462595612e-04°)	(-8.00949629205365e+01dB,8.09090364886281e-06°)
1.08893009333337e+02	(-5.92726430860303e+01dB,-7.37702130413304e-04°)	(-8.00949629205365e+01dB,8.10955510804881e-06°)
1.09144033644870e+02	(-5.92726430860341e+01dB,-7.39402709454280e-04°)	(-8.00949629205365e+01dB,8.12824956324033e-06°)
1.09395636627203e+02	(-5.92726430860377e+01dB,-7.41107208734774e-04°)	(-8.00949629205365e+01dB,8.14698711365771e-06°)
1.09647819614312e+02	(-5.92726430860416e+01dB,-7.42815637291950e-04°)	(-8.00949629205365e+01dB,8.16576785854581e-06°)
1.09900583943246e+02	(-5.92726430860453e+01dB,-7.44528004183673e-04°)	(-8.00949629205365e+01dB,8.18459189754154e-06°)
1.10153930954135e+02	(-5.92726430860489e+01dB,-7.46244318488741e-04°)	(-8.00949629205365e+01dB,8.20345933044113e-06°)
1.10407861990201e+02	(-5.92726430860527e+01dB,-7.47964589306910e-04°)	(-8.00949629205365e+01dB,8.22237025724906e-06°)
1.10662378397760e+02	(-5.92726430860565e+01dB,-7.49688825758865e-04°)	(-8.00949629205365e+01dB,8.24132477825166e-06°)
1.10917481526234e+02	(-5.92726430860604e+01dB,-7.51417036986356e-04°)	(-8.00949629205365e+01dB,8.26032299393126e-06°)
1.11173172728153e+02	(-5.92726430860641e+01dB,-7.53149232152163e-04°)	(-8.00949629205365e+01dB,8.27936500502752e-06°)
1.11429453359167e+02	(-5.92726430860681e+01dB,-7.54885420440241e-04°)	(-8.00949629205365e+01dB,8.29845091247612e-06°)
1.11686324778050e+02	(-5.92726430860719e+01dB,-7.56625611055641e-04°)	(-8.00949629205365e+01dB,8.31758081750681e-06°)
1.11943788346709e+02	(-5.92726430860754e+01dB,-7.58369813224694e-04°)	(-8.00949629205322e+01dB,8.33675482151675e-06°)
1.12201845430190e+02	(-5.92726430860794e+01dB,-7.60118036195040e-04°)	(-8.00949629205322e+01dB,8.35597302617275e-06°)
1.12460497396686e+02	(-5.92726430860833e+01dB,-7.61870289235526e-04°)	(-8.00949629205322e+01dB,8.37523553336209e-06°)
1.12719745617545e+02	(-5.92726430860874e+01dB,-7.63626581636465e-04°)	(-8.00949629205322e+01dB,8.39454244520894e-06°)
1.12979591467273e+02	(-5.92726430860914e+01dB,-7.65386922709505e-04°)	(-8.00949629205322e+01dB,8.41389386409477e-06°)
1.13240036323549e+02	(-5.92726430860953e+01dB,-7.67151321787798e-04°)	(-8.00949629205322e+01dB,8.43328989260935e-06°)
1.13501081567225e+02	(-5.92726430860993e+01dB,-7.68919788226059e-04°)	(-8.00949629205322e+01dB,8.45273063357526e-06°)
1.13762728582337e+02	(-5.92726430861031e+01dB,-7.70692331400447e-04°)	(-8.00949629205322e+01dB,8.47221619012136e-06°)
1.14024978756110e+02	(-5.92726430861073e+01dB,-7.72468960708902e-04°)	(-8.00949629205322e+01dB,8.49174666545004e-06°)
1.14287833478971e+02	(-5.92726430861114e+01dB,-7.74249685570879e-04°)	(-8.00949629205322e+01dB,8.51132216319255e-06°)
1.14551294144547e+02	(-5.92726430861154e+01dB,-7.76034515427599e-04°)	(-8.00949629205322e+01dB,8.53094278713937e-06°)
1.14815362149682e+02	(-5.92726430861195e+01dB,-7.77823459742059e-04°)	(-8.00949629205322e+01dB,8.55060864128931e-06°)
1.15080038894437e+02	(-5.92726430861236e+01dB,-7.79616527999089e-04°)	(-8.00949629205322e+01dB,8.57031982991074e-06°)
1.15345325782103e+02	(-5.92726430861277e+01dB,-7.81413729705327e-04°)	(-8.00949629205322e+01dB,8.59007645751704e-06°)
1.15611224219203e+02	(-5.92726430861318e+01dB,-7.83215074389370e-04°)	(-8.00949629205322e+01dB,8.60987862885443e-06°)
1.15877735615506e+02	(-5.92726430861360e+01dB,-7.85020571601760e-04°)	(-8.00949629205322e+01dB,8.62972644892640e-06°)
1.16144861384028e+02	(-5.92726430861402e+01dB,-7.86830230915109e-04°)	(-8.00949629205322e+01dB,8.64962002289573e-06°)
1.16412602941043e+02	(-5.92726430861444e+01dB,-7.88644061923966e-04°)	(-8.00949629205322e+01dB,8.66955945634180e-06°)
1.16680961706090e+02	(-5.92726430861486e+01dB,-7.90462074245160e-04°)	(-8.00949629205322e+01dB,8.68954485490523e-06°)
1.16949939101980e+02	(-5.92726430861528e+01dB,-7.92284277517571e-04°)	(-8.00949629205322e+01dB,8.70957632458197e-06°)
1.17219536554806e+02	(-5.92726430861572e+01dB,-7.94110681402374e-04°)	(-8.00949629205322e+01dB,8.72965397153950e-06°)
1.17489755493946e+02	(-5.92726430861613e+01dB,-7.95941295582912e-04°)	(-8.00949629205322e+01dB,8.74977790230064e-06°)
1.17760597352074e+02	(-5.92726430861656e+01dB,-7.97776129764974e-04°)	(-8.00949629205322e+01dB,8.76994822348621e-06°)
1.18032063565166e+02	(-5.92726430861701e+01dB,-7.99615193676700e-04°)	(-8.00949629205322e+01dB,8.79016504203559e-06°)
1.18304155572510e+02	(-5.92726430861743e+01dB,-8.01458497068515e-04°)	(-8.00949629205322e+01dB,8.81042846523123e-06°)
1.18576874816709e+02	(-5.92726430861789e+01dB,-8.03306049713573e-04°)	(-8.00949629205322e+01dB,8.83073860035561e-06°)
1.18850222743695e+02	(-5.92726430861831e+01dB,-8.05157861407269e-04°)	(-8.00949629205322e+01dB,8.85109555524254e-06°)
1.19124200802731e+02	(-5.92726430861874e+01dB,-8.07013941967809e-04°)	(-8.00949629205322e+01dB,8.87149943775033e-06°)
1.19398810446420e+02	(-5.92726430861919e+01dB,-8.08874301235944e-04°)	(-8.00949629205322e+01dB,8.89195035605589e-06°)
1.19674053130717e+02	(-5.92726430861963e+01dB,-8.10738949075100e-04°)	(-8.00949629205322e+01dB,8.91244841858113e-06°)
1.19949930314931e+02	(-5.92726430862008e+01dB,-8.12607895371452e-04°)	(-8.00949629205322e+01dB,8.93299373402980e-06°)
1.20226443461734e+02	(-5.92726430862052e+01dB,-8.14481150033971e-04°)	(-8.00949629205322e+01dB,8.95358641132619e-06°)
1.20503594037173e+02	(-5.92726430862098e+01dB,-8.16358722994459e-04°)	(-8.00949629205322e+01dB,8.97422655966414e-06°)
1.20781383510671e+02	(-5.92726430862143e+01dB,-8.18240624207620e-04°)	(-8.00949629205322e+01dB,8.99491428843352e-06°)
1.21059813355041e+02	(-5.92726430862188e+01dB,-8.20126863651132e-04°)	(-8.00949629205322e+01dB,9.01564970735504e-06°)
1.21338885046491e+02	(-5.92726430862235e+01dB,-8.22017451325640e-04°)	(-8.00949629205322e+01dB,9.03643292633317e-06°)
1.21618600064630e+02	(-5.92726430862279e+01dB,-8.23912397254814e-04°)	(-8.00949629205322e+01dB,9.05726405560321e-06°)
1.21898959892480e+02	(-5.92726430862327e+01dB,-8.25811711485534e-04°)	(-8.00949629205322e+01dB,9.07814320554748e-06°)
1.22179966016480e+02	(-5.92726430862373e+01dB,-8.27715404087721e-04°)	(-8.00949629205322e+01dB,9.09907048694040e-06°)
1.22461619926498e+02	(-5.92726430862419e+01dB,-8.29623485154570e-04°)	(-8.00949629205322e+01dB,9.12004601067890e-06°)
1.22743923115834e+02	(-5.92726430862465e+01dB,-8.31535964802544e-04°)	(-8.00949629205322e+01dB,9.14106988801522e-06°)
1.23026877081231e+02	(-5.92726430862512e+01dB,-8.33452853171417e-04°)	(-8.00949629205322e+01dB,9.16214223042216e-06°)
1.23310483322884e+02	(-5.92726430862562e+01dB,-8.35374160424386e-04°)	(-8.00949629205322e+01dB,9.18326314951955e-06°)
1.23594743344444e+02	(-5.92726430862607e+01dB,-8.37299896747968e-04°)	(-8.00949629205322e+01dB,9.20443275740505e-06°)
1.23879658653030e+02	(-5.92726430862653e+01dB,-8.39230072352225e-04°)	(-8.00949629205322e+01dB,9.22565116628661e-06°)
1.24165230759234e+02	(-5.92726430862701e+01dB,-8.41164697470799e-04°)	(-8.00949629205301e+01dB,9.24691848865169e-06°)
1.24451461177131e+02	(-5.92726430862750e+01dB,-8.43103782360865e-04°)	(-8.00949629205301e+01dB,9.26823483723965e-06°)
1.24738351424287e+02	(-5.92726430862797e+01dB,-8.45047337303262e-04°)	(-8.00949629205301e+01dB,9.28960032508933e-06°)
1.25025903021765e+02	(-5.92726430862846e+01dB,-8.46995372602494e-04°)	(-8.00949629205301e+01dB,9.31101506548688e-06°)
1.25314117494134e+02	(-5.92726430862895e+01dB,-8.48947898586894e-04°)	(-8.00949629205301e+01dB,9.33247917193901e-06°)
1.25602996369480e+02	(-5.92726430862945e+01dB,-8.50904925608540e-04°)	(-8.00949629205301e+01dB,9.35399275827097e-06°)
1.25892541179409e+02	(-5.92726430862993e+01dB,-8.52866464043395e-04°)	(-8.00949629205301e+01dB,9.37555593852859e-06°)
1.26182753459060e+02	(-5.92726430863041e+01dB,-8.54832524291319e-04°)	(-8.00949629205301e+01dB,9.39716882707623e-06°)
1.26473634747108e+02	(-5.92726430863091e+01dB,-8.56803116776170e-04°)	(-8.00949629205301e+01dB,9.41883153851106e-06°)
1.26765186585777e+02	(-5.92726430863142e+01dB,-8.58778251945922e-04°)	(-8.00949629205301e+01dB,9.44054418756503e-06°)
