time,original,q2_14,q4_12,add,sub,mul
0.007792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.007812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.007833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.007854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.007875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.007896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.007917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.007938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.007958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.007979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.008000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.008021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.008042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.008063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.008083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.008104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.008125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.008146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.008167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.008188,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.008208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.008229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.008250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.008271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.008292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.008313,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.008333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.008354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.008375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.008396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.008417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.008438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.008458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.008479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.008500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.008521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.008542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.008563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.008583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.008604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.008625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.008646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.008667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.008688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.008708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.008729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.008750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.008771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.008792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.008812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.008833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.008854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.008875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.008896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.008917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.008937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.008958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.008979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.009000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.009021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.009042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.009062,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.009083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.009104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.009125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.009146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.009167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.009187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.009208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.009229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.009250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.009271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.009292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.009312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.009333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.009354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.009375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.009396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.009417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.009437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.009458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.009479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.009500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.009521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.009542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.009562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.009583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.009604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.009625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.009646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.009667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.009687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.009708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.009729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.009750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.009771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.009792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.009813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.009833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.009854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.009875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.009896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.009917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.009938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.009958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.009979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.010000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.010042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.010063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.010083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.010104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.010125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.010146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.010167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.010188,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.010208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.010229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.010250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.010271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.010292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.010313,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.010333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.010354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.010375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.010396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.010417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.010438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.010458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.010479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.010500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.010542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.010563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.010583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.010604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.010625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.010646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.010667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.010688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.010708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.010729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.010750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.010771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.010792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.010812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.010833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.010854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.010875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.010896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.010917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.010937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.010958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.010979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.011000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.011042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.011062,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.011083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.011104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.011125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.011146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.011167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.011187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.011208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.011229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.011250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.011271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.011292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.011312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.011333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.011354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.011375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.011396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.011417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.011437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.011458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.011479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.011500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.011542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.011562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.011583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.011604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.011625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.011646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.011667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.011687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.011708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.011729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.011750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.011771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.011792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.011813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.011833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.011854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.011875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.011896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.011917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.011938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.011958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.011979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.012000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.012042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.012063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.012083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.012104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.012125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.012146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.012167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.012188,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.012208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.012229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.012250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.012271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.012292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.012313,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.012333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.012354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.012375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.012396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.012417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.012438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.012458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.012479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.012521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.012542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.012563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.012583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.012604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.012625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.012646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.012667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.012688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.012708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.012729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.012750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.012771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.012792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.012812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.012833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.012854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.012875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.012896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.012917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.012937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.012958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.012979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.013000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.013042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.013062,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.013083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.013104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.013125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.013146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.013167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.013187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.013208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.013229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.013250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.013271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.013292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.013312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.013333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.013354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.013375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.013396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.013417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.013437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.013458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.013479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.013500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.013542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.013562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.013583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.013604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.013625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.013646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.013667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.013688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.013708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.013729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.013750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.013771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.013792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.013813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.013833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.013854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.013875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.013896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.013917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.013938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.013958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.013979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.014000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.014021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.014042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.014063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.014083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.014104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.014125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.014146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.014167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.014188,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.014208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.014229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.014250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.014271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.014292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.014313,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.014333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.014354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
