time,original,quantized,error
0.7252500000,2.0000000000,2.0000000000,0.0000000000
0.7252708333,1.9828897227,2.0000000000,-0.0171102773
0.7252916667,1.9318516526,1.9375000000,-0.0056483474
0.7253125000,1.8477590650,1.8750000000,-0.0272409350
0.7253333333,1.7320508076,1.7500000000,-0.0179491924
0.7253541667,1.5867066806,1.5625000000,0.0242066806
0.7253750000,1.4142135624,1.4375000000,-0.0232864376
0.7253958333,1.2175228580,1.1875000000,0.0300228580
0.7254166667,1.0000000000,1.0000000000,0.0000000000
0.7254375000,0.7653668647,0.7500000000,0.0153668647
0.7254583333,0.5176380902,0.5000000000,0.0176380902
0.7254791667,0.2610523844,0.2500000000,0.0110523844
0.7255000000,0.0000000000,0.0000000000,0.0000000000
0.7255208333,-0.2610523844,-0.2500000000,-0.0110523844
0.7255416667,-0.5176380902,-0.5000000000,-0.0176380902
0.7255625000,-0.7653668647,-0.7500000000,-0.0153668647
0.7255833333,-1.0000000000,-1.0000000000,0.0000000000
0.7256041667,-1.2175228580,-1.1875000000,-0.0300228580
0.7256250000,-1.4142135624,-1.4375000000,0.0232864376
0.7256458333,-1.5867066806,-1.5625000000,-0.0242066806
0.7256666667,-1.7320508076,-1.7500000000,0.0179491924
0.7256875000,-1.8477590650,-1.8750000000,0.0272409350
0.7257083333,-1.9318516526,-1.9375000000,0.0056483474
0.7257291667,-1.9828897227,-2.0000000000,0.0171102773
0.7257500000,-2.0000000000,-2.0000000000,0.0000000000
0.7257708333,-1.9828897227,-2.0000000000,0.0171102773
0.7257916667,-1.9318516526,-1.9375000000,0.0056483474
0.7258125000,-1.8477590650,-1.8750000000,0.0272409350
0.7258333333,-1.7320508076,-1.7500000000,0.0179491924
0.7258541667,-1.5867066806,-1.5625000000,-0.0242066806
0.7258750000,-1.4142135624,-1.4375000000,0.0232864376
0.7258958333,-1.2175228580,-1.1875000000,-0.0300228580
0.7259166667,-1.0000000000,-1.0000000000,-0.0000000000
0.7259375000,-0.7653668647,-0.7500000000,-0.0153668647
0.7259583333,-0.5176380902,-0.5000000000,-0.0176380902
0.7259791667,-0.2610523844,-0.2500000000,-0.0110523844
0.7260000000,-0.0000000000,0.0000000000,-0.0000000000
0.7260208333,0.2610523844,0.2500000000,0.0110523844
0.7260416667,0.5176380902,0.5000000000,0.0176380902
0.7260625000,0.7653668647,0.7500000000,0.0153668647
0.7260833333,1.0000000000,1.0000000000,-0.0000000000
0.7261041667,1.2175228580,1.1875000000,0.0300228580
0.7261250000,1.4142135624,1.4375000000,-0.0232864376
0.7261458333,1.5867066806,1.5625000000,0.0242066806
0.7261666667,1.7320508076,1.7500000000,-0.0179491924
0.7261875000,1.8477590650,1.8750000000,-0.0272409350
0.7262083333,1.9318516526,1.9375000000,-0.0056483474
0.7262291667,1.9828897227,2.0000000000,-0.0171102773
0.7262500000,2.0000000000,2.0000000000,0.0000000000
0.7262708333,1.9828897227,2.0000000000,-0.0171102773
0.7262916667,1.9318516526,1.9375000000,-0.0056483474
0.7263125000,1.8477590650,1.8750000000,-0.0272409350
0.7263333333,1.7320508076,1.7500000000,-0.0179491924
0.7263541667,1.5867066806,1.5625000000,0.0242066806
0.7263750000,1.4142135624,1.4375000000,-0.0232864376
0.7263958333,1.2175228580,1.1875000000,0.0300228580
0.7264166667,1.0000000000,1.0000000000,0.0000000000
0.7264375000,0.7653668647,0.7500000000,0.0153668647
0.7264583333,0.5176380902,0.5000000000,0.0176380902
0.7264791667,0.2610523844,0.2500000000,0.0110523844
0.7265000000,0.0000000000,0.0000000000,0.0000000000
0.7265208333,-0.2610523844,-0.2500000000,-0.0110523844
0.7265416667,-0.5176380902,-0.5000000000,-0.0176380902
0.7265625000,-0.7653668647,-0.7500000000,-0.0153668647
0.7265833333,-1.0000000000,-1.0000000000,-0.0000000000
0.7266041667,-1.2175228580,-1.1875000000,-0.0300228580
0.7266250000,-1.4142135624,-1.4375000000,0.0232864376
0.7266458333,-1.5867066806,-1.5625000000,-0.0242066806
0.7266666667,-1.7320508076,-1.7500000000,0.0179491924
0.7266875000,-1.8477590650,-1.8750000000,0.0272409350
0.7267083333,-1.9318516526,-1.9375000000,0.0056483474
0.7267291667,-1.9828897227,-2.0000000000,0.0171102773
0.7267500000,-2.0000000000,-2.0000000000,0.0000000000
0.7267708333,-1.9828897227,-2.0000000000,0.0171102773
0.7267916667,-1.9318516526,-1.9375000000,0.0056483474
0.7268125000,-1.8477590650,-1.8750000000,0.0272409350
0.7268333333,-1.7320508076,-1.7500000000,0.0179491924
0.7268541667,-1.5867066806,-1.5625000000,-0.0242066806
0.7268750000,-1.4142135624,-1.4375000000,0.0232864376
0.7268958333,-1.2175228580,-1.1875000000,-0.0300228580
0.7269166667,-1.0000000000,-1.0000000000,-0.0000000000
0.7269375000,-0.7653668647,-0.7500000000,-0.0153668647
0.7269583333,-0.5176380902,-0.5000000000,-0.0176380902
0.7269791667,-0.2610523844,-0.2500000000,-0.0110523844
0.7270000000,-0.0000000000,0.0000000000,-0.0000000000
0.7270208333,0.2610523844,0.2500000000,0.0110523844
0.7270416667,0.5176380902,0.5000000000,0.0176380902
0.7270625000,0.7653668647,0.7500000000,0.0153668647
0.7270833333,1.0000000000,1.0000000000,-0.0000000000
0.7271041667,1.2175228580,1.1875000000,0.0300228580
0.7271250000,1.4142135624,1.4375000000,-0.0232864376
0.7271458333,1.5867066806,1.5625000000,0.0242066806
0.7271666667,1.7320508076,1.7500000000,-0.0179491924
0.7271875000,1.8477590650,1.8750000000,-0.0272409350
0.7272083333,1.9318516526,1.9375000000,-0.0056483474
0.7272291667,1.9828897227,2.0000000000,-0.0171102773
0.7272500000,2.0000000000,2.0000000000,0.0000000000
0.7272708333,1.9828897227,2.0000000000,-0.0171102773
0.7272916667,1.9318516526,1.9375000000,-0.0056483474
0.7273125000,1.8477590650,1.8750000000,-0.0272409350
0.7273333333,1.7320508076,1.7500000000,-0.0179491924
0.7273541667,1.5867066806,1.5625000000,0.0242066806
0.7273750000,1.4142135624,1.4375000000,-0.0232864376
0.7273958333,1.2175228580,1.1875000000,0.0300228580
0.7274166667,1.0000000000,1.0000000000,0.0000000000
0.7274375000,0.7653668647,0.7500000000,0.0153668647
0.7274583333,0.5176380902,0.5000000000,0.0176380902
0.7274791667,0.2610523844,0.2500000000,0.0110523844
0.7275000000,0.0000000000,0.0000000000,0.0000000000
0.7275208333,-0.2610523844,-0.2500000000,-0.0110523844
0.7275416667,-0.5176380902,-0.5000000000,-0.0176380902
0.7275625000,-0.7653668647,-0.7500000000,-0.0153668647
0.7275833333,-1.0000000000,-1.0000000000,0.0000000000
0.7276041667,-1.2175228580,-1.1875000000,-0.0300228580
0.7276250000,-1.4142135624,-1.4375000000,0.0232864376
0.7276458333,-1.5867066806,-1.5625000000,-0.0242066806
0.7276666667,-1.7320508076,-1.7500000000,0.0179491924
0.7276875000,-1.8477590650,-1.8750000000,0.0272409350
0.7277083333,-1.9318516526,-1.9375000000,0.0056483474
0.7277291667,-1.9828897227,-2.0000000000,0.0171102773
0.7277500000,-2.0000000000,-2.0000000000,0.0000000000
0.7277708333,-1.9828897227,-2.0000000000,0.0171102773
0.7277916667,-1.9318516526,-1.9375000000,0.0056483474
0.7278125000,-1.8477590650,-1.8750000000,0.0272409350
0.7278333333,-1.7320508076,-1.7500000000,0.0179491924
0.7278541667,-1.5867066806,-1.5625000000,-0.0242066806
0.7278750000,-1.4142135624,-1.4375000000,0.0232864376
0.7278958333,-1.2175228580,-1.1875000000,-0.0300228580
0.7279166667,-1.0000000000,-1.0000000000,-0.0000000000
0.7279375000,-0.7653668647,-0.7500000000,-0.0153668647
0.7279583333,-0.5176380902,-0.5000000000,-0.0176380902
0.7279791667,-0.2610523844,-0.2500000000,-0.0110523844
0.7280000000,-0.0000000000,0.0000000000,-0.0000000000
0.7280208333,0.2610523844,0.2500000000,0.0110523844
0.7280416667,0.5176380902,0.5000000000,0.0176380902
0.7280625000,0.7653668647,0.7500000000,0.0153668647
0.7280833333,1.0000000000,1.0000000000,-0.0000000000
0.7281041667,1.2175228580,1.1875000000,0.0300228580
0.7281250000,1.4142135624,1.4375000000,-0.0232864376
0.7281458333,1.5867066806,1.5625000000,0.0242066806
0.7281666667,1.7320508076,1.7500000000,-0.0179491924
0.7281875000,1.8477590650,1.8750000000,-0.0272409350
0.7282083333,1.9318516526,1.9375000000,-0.0056483474
0.7282291667,1.9828897227,2.0000000000,-0.0171102773
0.7282500000,2.0000000000,2.0000000000,0.0000000000
0.7282708333,1.9828897227,2.0000000000,-0.0171102773
0.7282916667,1.9318516526,1.9375000000,-0.0056483474
0.7283125000,1.8477590650,1.8750000000,-0.0272409350
0.7283333333,1.7320508076,1.7500000000,-0.0179491924
0.7283541667,1.5867066806,1.5625000000,0.0242066806
0.7283750000,1.4142135624,1.4375000000,-0.0232864376
0.7283958333,1.2175228580,1.1875000000,0.0300228580
0.7284166667,1.0000000000,1.0000000000,0.0000000000
0.7284375000,0.7653668647,0.7500000000,0.0153668647
0.7284583333,0.5176380902,0.5000000000,0.0176380902
0.7284791667,0.2610523844,0.2500000000,0.0110523844
0.7285000000,0.0000000000,0.0000000000,0.0000000000
0.7285208333,-0.2610523844,-0.2500000000,-0.0110523844
0.7285416667,-0.5176380902,-0.5000000000,-0.0176380902
0.7285625000,-0.7653668647,-0.7500000000,-0.0153668647
0.7285833333,-1.0000000000,-1.0000000000,0.0000000000
0.7286041667,-1.2175228580,-1.1875000000,-0.0300228580
0.7286250000,-1.4142135624,-1.4375000000,0.0232864376
0.7286458333,-1.5867066806,-1.5625000000,-0.0242066806
0.7286666667,-1.7320508076,-1.7500000000,0.0179491924
0.7286875000,-1.8477590650,-1.8750000000,0.0272409350
0.7287083333,-1.9318516526,-1.9375000000,0.0056483474
0.7287291667,-1.9828897227,-2.0000000000,0.0171102773
0.7287500000,-2.0000000000,-2.0000000000,0.0000000000
0.7287708333,-1.9828897227,-2.0000000000,0.0171102773
0.7287916667,-1.9318516526,-1.9375000000,0.0056483474
0.7288125000,-1.8477590650,-1.8750000000,0.0272409350
0.7288333333,-1.7320508076,-1.7500000000,0.0179491924
0.7288541667,-1.5867066806,-1.5625000000,-0.0242066806
0.7288750000,-1.4142135624,-1.4375000000,0.0232864376
0.7288958333,-1.2175228580,-1.1875000000,-0.0300228580
0.7289166667,-1.0000000000,-1.0000000000,-0.0000000000
0.7289375000,-0.7653668647,-0.7500000000,-0.0153668647
0.7289583333,-0.5176380902,-0.5000000000,-0.0176380902
0.7289791667,-0.2610523844,-0.2500000000,-0.0110523844
0.7290000000,-0.0000000000,0.0000000000,-0.0000000000
0.7290208333,0.2610523844,0.2500000000,0.0110523844
0.7290416667,0.5176380902,0.5000000000,0.0176380902
0.7290625000,0.7653668647,0.7500000000,0.0153668647
0.7290833333,1.0000000000,1.0000000000,-0.0000000000
0.7291041667,1.2175228580,1.1875000000,0.0300228580
0.7291250000,1.4142135624,1.4375000000,-0.0232864376
0.7291458333,1.5867066806,1.5625000000,0.0242066806
0.7291666667,1.7320508076,1.7500000000,-0.0179491924
0.7291875000,1.8477590650,1.8750000000,-0.0272409350
0.7292083333,1.9318516526,1.9375000000,-0.0056483474
0.7292291667,1.9828897227,2.0000000000,-0.0171102773
0.7292500000,2.0000000000,2.0000000000,0.0000000000
0.7292708333,1.9828897227,2.0000000000,-0.0171102773
0.7292916667,1.9318516526,1.9375000000,-0.0056483474
0.7293125000,1.8477590650,1.8750000000,-0.0272409350
0.7293333333,1.7320508076,1.7500000000,-0.0179491924
0.7293541667,1.5867066806,1.5625000000,0.0242066806
0.7293750000,1.4142135624,1.4375000000,-0.0232864376
0.7293958333,1.2175228580,1.1875000000,0.0300228580
0.7294166667,1.0000000000,1.0000000000,0.0000000000
0.7294375000,0.7653668647,0.7500000000,0.0153668647
0.7294583333,0.5176380902,0.5000000000,0.0176380902
0.7294791667,0.2610523844,0.2500000000,0.0110523844
0.7295000000,0.0000000000,0.0000000000,0.0000000000
0.7295208333,-0.2610523844,-0.2500000000,-0.0110523844
0.7295416667,-0.5176380902,-0.5000000000,-0.0176380902
0.7295625000,-0.7653668647,-0.7500000000,-0.0153668647
0.7295833333,-1.0000000000,-1.0000000000,0.0000000000
0.7296041667,-1.2175228580,-1.1875000000,-0.0300228580
0.7296250000,-1.4142135624,-1.4375000000,0.0232864376
0.7296458333,-1.5867066806,-1.5625000000,-0.0242066806
0.7296666667,-1.7320508076,-1.7500000000,0.0179491924
0.7296875000,-1.8477590650,-1.8750000000,0.0272409350
0.7297083333,-1.9318516526,-1.9375000000,0.0056483474
0.7297291667,-1.9828897227,-2.0000000000,0.0171102773
0.7297500000,-2.0000000000,-2.0000000000,0.0000000000
0.7297708333,-1.9828897227,-2.0000000000,0.0171102773
0.7297916667,-1.9318516526,-1.9375000000,0.0056483474
0.7298125000,-1.8477590650,-1.8750000000,0.0272409350
0.7298333333,-1.7320508076,-1.7500000000,0.0179491924
0.7298541667,-1.5867066806,-1.5625000000,-0.0242066806
0.7298750000,-1.4142135624,-1.4375000000,0.0232864376
0.7298958333,-1.2175228580,-1.1875000000,-0.0300228580
0.7299166667,-1.0000000000,-1.0000000000,-0.0000000000
0.7299375000,-0.7653668647,-0.7500000000,-0.0153668647
0.7299583333,-0.5176380902,-0.5000000000,-0.0176380902
0.7299791667,-0.2610523844,-0.2500000000,-0.0110523844
0.7300000000,-0.0000000000,0.0000000000,-0.0000000000
0.7300208333,0.2610523844,0.2500000000,0.0110523844
0.7300416667,0.5176380902,0.5000000000,0.0176380902
0.7300625000,0.7653668647,0.7500000000,0.0153668647
0.7300833333,1.0000000000,1.0000000000,-0.0000000000
0.7301041667,1.2175228580,1.1875000000,0.0300228580
0.7301250000,1.4142135624,1.4375000000,-0.0232864376
0.7301458333,1.5867066806,1.5625000000,0.0242066806
0.7301666667,1.7320508076,1.7500000000,-0.0179491924
0.7301875000,1.8477590650,1.8750000000,-0.0272409350
0.7302083333,1.9318516526,1.9375000000,-0.0056483474
0.7302291667,1.9828897227,2.0000000000,-0.0171102773
0.7302500000,2.0000000000,2.0000000000,0.0000000000
0.7302708333,1.9828897227,2.0000000000,-0.0171102773
0.7302916667,1.9318516526,1.9375000000,-0.0056483474
0.7303125000,1.8477590650,1.8750000000,-0.0272409350
0.7303333333,1.7320508076,1.7500000000,-0.0179491924
0.7303541667,1.5867066806,1.5625000000,0.0242066806
0.7303750000,1.4142135624,1.4375000000,-0.0232864376
0.7303958333,1.2175228580,1.1875000000,0.0300228580
0.7304166667,1.0000000000,1.0000000000,0.0000000000
0.7304375000,0.7653668647,0.7500000000,0.0153668647
0.7304583333,0.5176380902,0.5000000000,0.0176380902
0.7304791667,0.2610523844,0.2500000000,0.0110523844
0.7305000000,0.0000000000,0.0000000000,0.0000000000
0.7305208333,-0.2610523844,-0.2500000000,-0.0110523844
0.7305416667,-0.5176380902,-0.5000000000,-0.0176380902
0.7305625000,-0.7653668647,-0.7500000000,-0.0153668647
0.7305833333,-1.0000000000,-1.0000000000,0.0000000000
0.7306041667,-1.2175228580,-1.1875000000,-0.0300228580
0.7306250000,-1.4142135624,-1.4375000000,0.0232864376
0.7306458333,-1.5867066806,-1.5625000000,-0.0242066806
0.7306666667,-1.7320508076,-1.7500000000,0.0179491924
0.7306875000,-1.8477590650,-1.8750000000,0.0272409350
0.7307083333,-1.9318516526,-1.9375000000,0.0056483474
0.7307291667,-1.9828897227,-2.0000000000,0.0171102773
0.7307500000,-2.0000000000,-2.0000000000,0.0000000000
0.7307708333,-1.9828897227,-2.0000000000,0.0171102773
0.7307916667,-1.9318516526,-1.9375000000,0.0056483474
0.7308125000,-1.8477590650,-1.8750000000,0.0272409350
0.7308333333,-1.7320508076,-1.7500000000,0.0179491924
0.7308541667,-1.5867066806,-1.5625000000,-0.0242066806
0.7308750000,-1.4142135624,-1.4375000000,0.0232864376
0.7308958333,-1.2175228580,-1.1875000000,-0.0300228580
0.7309166667,-1.0000000000,-1.0000000000,-0.0000000000
0.7309375000,-0.7653668647,-0.7500000000,-0.0153668647
0.7309583333,-0.5176380902,-0.5000000000,-0.0176380902
0.7309791667,-0.2610523844,-0.2500000000,-0.0110523844
0.7310000000,-0.0000000000,0.0000000000,-0.0000000000
0.7310208333,0.2610523844,0.2500000000,0.0110523844
0.7310416667,0.5176380902,0.5000000000,0.0176380902
0.7310625000,0.7653668647,0.7500000000,0.0153668647
0.7310833333,1.0000000000,1.0000000000,-0.0000000000
0.7311041667,1.2175228580,1.1875000000,0.0300228580
0.7311250000,1.4142135624,1.4375000000,-0.0232864376
0.7311458333,1.5867066806,1.5625000000,0.0242066806
0.7311666667,1.7320508076,1.7500000000,-0.0179491924
0.7311875000,1.8477590650,1.8750000000,-0.0272409350
0.7312083333,1.9318516526,1.9375000000,-0.0056483474
0.7312291667,1.9828897227,2.0000000000,-0.0171102773
0.7312500000,2.0000000000,2.0000000000,0.0000000000
0.7312708333,1.9828897227,2.0000000000,-0.0171102773
0.7312916667,1.9318516526,1.9375000000,-0.0056483474
0.7313125000,1.8477590650,1.8750000000,-0.0272409350
0.7313333333,1.7320508076,1.7500000000,-0.0179491924
0.7313541667,1.5867066806,1.5625000000,0.0242066806
0.7313750000,1.4142135624,1.4375000000,-0.0232864376
0.7313958333,1.2175228580,1.1875000000,0.0300228580
0.7314166667,1.0000000000,1.0000000000,0.0000000000
0.7314375000,0.7653668647,0.7500000000,0.0153668647
0.7314583333,0.5176380902,0.5000000000,0.0176380902
0.7314791667,0.2610523844,0.2500000000,0.0110523844
0.7315000000,0.0000000000,0.0000000000,0.0000000000
0.7315208333,-0.2610523844,-0.2500000000,-0.0110523844
0.7315416667,-0.5176380902,-0.5000000000,-0.0176380902
0.7315625000,-0.7653668647,-0.7500000000,-0.0153668647
0.7315833333,-1.0000000000,-1.0000000000,0.0000000000
0.7316041667,-1.2175228580,-1.1875000000,-0.0300228580
0.7316250000,-1.4142135624,-1.4375000000,0.0232864376
0.7316458333,-1.5867066806,-1.5625000000,-0.0242066806
0.7316666667,-1.7320508076,-1.7500000000,0.0179491924
0.7316875000,-1.8477590650,-1.8750000000,0.0272409350
0.7317083333,-1.9318516526,-1.9375000000,0.0056483474
0.7317291667,-1.9828897227,-2.0000000000,0.0171102773
0.7317500000,-2.0000000000,-2.0000000000,0.0000000000
0.7317708333,-1.9828897227,-2.0000000000,0.0171102773
0.7317916667,-1.9318516526,-1.9375000000,0.0056483474
0.7318125000,-1.8477590650,-1.8750000000,0.0272409350
0.7318333333,-1.7320508076,-1.7500000000,0.0179491924
0.7318541667,-1.5867066806,-1.5625000000,-0.0242066806
0.7318750000,-1.4142135624,-1.4375000000,0.0232864376
0.7318958333,-1.2175228580,-1.1875000000,-0.0300228580
0.7319166667,-1.0000000000,-1.0000000000,-0.0000000000
0.7319375000,-0.7653668647,-0.7500000000,-0.0153668647
0.7319583333,-0.5176380902,-0.5000000000,-0.0176380902
0.7319791667,-0.2610523844,-0.2500000000,-0.0110523844
0.7320000000,-0.0000000000,0.0000000000,-0.0000000000
0.7320208333,0.2610523844,0.2500000000,0.0110523844
0.7320416667,0.5176380902,0.5000000000,0.0176380902
0.7320625000,0.7653668647,0.7500000000,0.0153668647
0.7320833333,1.0000000000,1.0000000000,-0.0000000000
0.7321041667,1.2175228580,1.1875000000,0.0300228580
0.7321250000,1.4142135624,1.4375000000,-0.0232864376
0.7321458333,1.5867066806,1.5625000000,0.0242066806
0.7321666667,1.7320508076,1.7500000000,-0.0179491924
0.7321875000,1.8477590650,1.8750000000,-0.0272409350
0.7322083333,1.9318516526,1.9375000000,-0.0056483474
0.7322291667,1.9828897227,2.0000000000,-0.0171102773
0.7322500000,2.0000000000,2.0000000000,0.0000000000
0.7322708333,1.9828897227,2.0000000000,-0.0171102773
0.7322916667,1.9318516526,1.9375000000,-0.0056483474
0.7323125000,1.8477590650,1.8750000000,-0.0272409350
0.7323333333,1.7320508076,1.7500000000,-0.0179491924
0.7323541667,1.5867066806,1.5625000000,0.0242066806
0.7323750000,1.4142135624,1.4375000000,-0.0232864376
0.7323958333,1.2175228580,1.1875000000,0.0300228580
0.7324166667,1.0000000000,1.0000000000,0.0000000000
0.7324375000,0.7653668647,0.7500000000,0.0153668647
0.7324583333,0.5176380902,0.5000000000,0.0176380902
0.7324791667,0.2610523844,0.2500000000,0.0110523844
0.7325000000,0.0000000000,0.0000000000,0.0000000000
0.7325208333,-0.2610523844,-0.2500000000,-0.0110523844
0.7325416667,-0.5176380902,-0.5000000000,-0.0176380902
0.7325625000,-0.7653668647,-0.7500000000,-0.0153668647
0.7325833333,-1.0000000000,-1.0000000000,0.0000000000
0.7326041667,-1.2175228580,-1.1875000000,-0.0300228580
0.7326250000,-1.4142135624,-1.4375000000,0.0232864376
0.7326458333,-1.5867066806,-1.5625000000,-0.0242066806
0.7326666667,-1.7320508076,-1.7500000000,0.0179491924
0.7326875000,-1.8477590650,-1.8750000000,0.0272409350
0.7327083333,-1.9318516526,-1.9375000000,0.0056483474
0.7327291667,-1.9828897227,-2.0000000000,0.0171102773
0.7327500000,-2.0000000000,-2.0000000000,0.0000000000
0.7327708333,-1.9828897227,-2.0000000000,0.0171102773
0.7327916667,-1.9318516526,-1.9375000000,0.0056483474
0.7328125000,-1.8477590650,-1.8750000000,0.0272409350
0.7328333333,-1.7320508076,-1.7500000000,0.0179491924
0.7328541667,-1.5867066806,-1.5625000000,-0.0242066806
0.7328750000,-1.4142135624,-1.4375000000,0.0232864376
0.7328958333,-1.2175228580,-1.1875000000,-0.0300228580
